,aspect,head_word,head_word_tag,head_word_tag_new,lematized_words,ner,next_words,ortho_features,pos_tag,post_word_tag,pre_word_tag,prev_words,stopword,token_freq,word,word_len
11,0.0,0.0,,,a,0.0,certin,0,DT,JJ,VBP,play,1.0,1,a,0.0
12,0.0,0.0,,,certin,0.0,game,0,JJ,NN,DT,a,0.0,1,certin,1.0
13,0.0,1.0,,NN,game,0.0,on,0,NN,IN,JJ,certin,0.0,1,game,1.0
14,0.0,0.0,,,on,0.0,here,0,IN,RB,NN,game,1.0,1,on,0.0
15,0.0,1.0,,RB,here,0.0,it,0,RB,PRP,IN,on,1.0,1,here,1.0
16,0.0,1.0,,PRP,it,0.0,tends,0,PRP,VBZ,RB,here,1.0,2,it,0.0
17,0.0,0.0,,,tend,0.0,to,0,VBZ,TO,PRP,it,0.0,1,tends,1.0
18,0.0,0.0,,,to,0.0,freeze,0,TO,VB,VBZ,tends,1.0,2,to,0.0
19,0.0,0.0,,,freeze,0.0,up,0,VB,RP,TO,to,0.0,1,freeze,1.0
20,0.0,0.0,,,up,0.0,sometimes,0,RP,RB,VB,freeze,1.0,1,up,0.0
21,0.0,0.0,,,sometimes,0.0,but,0,RB,CC,RP,up,0.0,1,sometimes,1.0
22,0.0,0.0,,,but,0.0,thats,0,CC,VBZ,RB,sometimes,1.0,1,but,0.0
23,0.0,1.0,,VBZ,thats,0.0,the,0,VBZ,DT,CC,but,0.0,1,thats,1.0
24,0.0,1.0,,DT,the,0.0,only,0,DT,RB,VBZ,thats,1.0,1,the,0.0
25,0.0,0.0,,,only,0.0,bad,0,RB,JJ,DT,the,1.0,1,only,1.0
26,0.0,0.0,,,bad,0.0,thing,0,JJ,NN,RB,only,0.0,1,bad,0.0
27,0.0,1.0,,NN,thing,0.0,about,0,NN,IN,JJ,bad,0.0,1,thing,1.0
28,0.0,0.0,,,about,0.0,this,0,IN,DT,NN,thing,1.0,1,about,1.0
29,0.0,1.0,,DT,this,0.0,computer,0,DT,NN,IN,about,1.0,1,this,1.0
30,0.0,1.0,,NN,computer,0.0,,0,NN,,DT,this,0.0,1,computer,1.0
0,0.0,1.0,,DT,No,0.0,backlit,1,DT,JJ,,,0.0,1,No,0.0
1,0.0,0.0,,,backlit,0.0,keyboard,0,JJ,NN,DT,No,0.0,1,backlit,1.0
2,0.0,1.0,,NN,keyboard,0.0,but,0,NN,CC,JJ,backlit,0.0,1,keyboard,1.0
3,0.0,0.0,,,but,0.0,not,0,CC,RB,NN,keyboard,1.0,1,but,0.0
4,0.0,0.0,,,not,0.0,an,0,RB,DT,CC,but,1.0,1,not,0.0
5,0.0,0.0,,,an,0.0,issue,0,DT,NN,RB,not,1.0,1,an,0.0
6,0.0,1.0,,NN,issue,0.0,for,0,NN,IN,DT,an,0.0,1,issue,1.0
7,0.0,0.0,,,for,0.0,me,0,IN,PRP,NN,issue,1.0,1,for,0.0
8,0.0,1.0,,PRP,me,0.0,,0,PRP,,IN,for,1.0,1,me,0.0
0,0.0,0.0,,,When,0.0,I,1,WRB,PRP,,,0.0,1,When,1.0
1,0.0,1.0,,PRP,I,0.0,finally,1,PRP,RB,WRB,When,0.0,2,I,0.0
2,0.0,0.0,,,finally,0.0,had,0,RB,VBD,PRP,I,0.0,1,finally,1.0
3,0.0,0.0,,,have,0.0,everything,0,VBD,NN,RB,finally,1.0,1,had,0.0
4,0.0,1.0,,NN,everything,0.0,running,0,NN,VBG,VBD,had,0.0,1,everything,1.0
5,0.0,1.0,,VBG,run,0.0,with,0,VBG,IN,NN,everything,0.0,1,running,1.0
6,0.0,0.0,,,with,0.0,all,0,IN,DT,VBG,running,1.0,1,with,1.0
7,0.0,1.0,,DT,all,0.0,my,0,DT,PRP$,IN,with,1.0,1,all,0.0
8,0.0,0.0,,,my,0.0,software,0,PRP$,NN,DT,all,1.0,2,my,0.0
9,0.0,1.0,,NN,software,0.0,installed,0,NN,VBN,PRP$,my,0.0,1,software,1.0
10,0.0,0.0,,,instal,0.0,I,0,VBN,PRP,NN,software,0.0,1,installed,1.0
11,0.0,1.0,,PRP,I,0.0,plugged,1,PRP,VBD,VBN,installed,0.0,2,I,0.0
12,0.0,0.0,,,plug,0.0,in,0,VBD,IN,PRP,I,0.0,1,plugged,1.0
13,0.0,0.0,,,in,0.0,my,0,IN,PRP$,VBD,plugged,1.0,1,in,0.0
14,0.0,0.0,,,my,0.0,droid,0,PRP$,NN,IN,in,1.0,2,my,0.0
15,0.0,1.0,,NN,droid,0.0,to,0,NN,TO,PRP$,my,0.0,1,droid,1.0
16,0.0,0.0,,,to,0.0,recharge,0,TO,VB,NN,droid,1.0,1,to,0.0
17,0.0,0.0,,,recharge,0.0,and,0,VB,CC,TO,to,0.0,1,recharge,1.0
18,0.0,0.0,,,and,0.0,the,0,CC,DT,VB,recharge,1.0,1,and,0.0
19,0.0,1.0,,DT,the,0.0,system,0,DT,NN,CC,and,1.0,1,the,0.0
20,0.0,1.0,,NN,system,0.0,crashed,0,NN,VBD,DT,the,0.0,1,system,1.0
21,0.0,0.0,,,crash,0.0,,0,VBD,,NN,system,0.0,1,crashed,1.0
0,0.0,1.0,,PRP,I,0.0,can,1,PRP,MD,,,0.0,1,I,0.0
1,0.0,0.0,,,can,0.0,not,0,MD,RB,PRP,I,1.0,1,can,0.0
2,0.0,0.0,,,not,0.0,even,0,RB,RB,MD,can,1.0,1,not,0.0
3,0.0,0.0,,,even,0.0,turn,0,RB,VB,RB,not,0.0,1,even,1.0
4,0.0,0.0,,,turn,0.0,it,0,VB,PRP,RB,even,0.0,1,turn,1.0
5,0.0,1.0,,PRP,it,0.0,off,0,PRP,RP,VB,turn,1.0,1,it,0.0
6,0.0,0.0,,,off,0.0,,0,RP,,PRP,it,1.0,1,off,0.0
0,0.0,0.0,,,One,0.0,suggestion,1,CD,NN,,,0.0,1,One,0.0
1,0.0,1.0,,NN,suggestion,0.0,I,0,NN,PRP,CD,One,0.0,1,suggestion,1.0
2,0.0,1.0,,PRP,I,0.0,do,1,PRP,VBP,NN,suggestion,0.0,1,I,0.0
3,0.0,0.0,,,do,0.0,have,0,VBP,VB,PRP,I,1.0,1,do,0.0
4,0.0,0.0,,,have,0.0,is,0,VB,VBZ,VBP,do,1.0,1,have,1.0
5,0.0,0.0,,,be,0.0,to,0,VBZ,TO,VB,have,1.0,1,is,0.0
6,0.0,0.0,,,to,0.0,not,0,TO,RB,VBZ,is,1.0,2,to,0.0
7,0.0,0.0,,,not,0.0,bother,0,RB,VB,TO,to,1.0,1,not,0.0
8,0.0,0.0,,,bother,0.0,getting,0,VB,VBG,RB,not,0.0,1,bother,1.0
9,0.0,0.0,,,get,0.0,Microsoft,0,VBG,NNP,VB,bother,0.0,1,getting,1.0
10,0.0,0.0,,,Microsoft,1.0,office,1,NNP,NN,VBG,getting,0.0,1,Microsoft,1.0
11,0.0,1.0,,NN,office,0.0,for,0,NN,IN,NNP,Microsoft,0.0,1,office,1.0
12,0.0,0.0,,,for,0.0,the,0,IN,DT,NN,office,1.0,1,for,0.0
13,0.0,1.0,,DT,the,0.0,mac,0,DT,NN,IN,for,1.0,1,the,0.0
14,0.0,1.0,,NN,mac,0.0,expecting,0,NN,VBG,DT,the,0.0,1,mac,0.0
15,0.0,0.0,,,expect,0.0,it,0,VBG,PRP,NN,mac,0.0,1,expecting,1.0
16,0.0,1.0,,PRP,it,0.0,will,0,PRP,MD,VBG,expecting,1.0,2,it,0.0
17,0.0,0.0,,,will,0.0,work,0,MD,VB,PRP,it,1.0,1,will,1.0
18,0.0,1.0,,VB,work,0.0,just,0,VB,RB,MD,will,0.0,1,work,1.0
19,0.0,0.0,,,just,0.0,like,0,RB,IN,VB,work,1.0,1,just,1.0
20,0.0,0.0,,,like,0.0,you,0,IN,PRP,RB,just,0.0,1,like,1.0
21,0.0,1.0,,PRP,you,0.0,knew,0,PRP,VBD,IN,like,1.0,1,you,0.0
22,0.0,0.0,,,know,0.0,it,0,VBD,PRP,PRP,you,0.0,1,knew,1.0
23,0.0,1.0,,PRP,it,0.0,to,0,PRP,TO,VBD,knew,1.0,2,it,0.0
24,0.0,0.0,,,to,0.0,on,0,TO,IN,PRP,it,1.0,2,to,0.0
25,0.0,0.0,,,on,0.0,a,0,IN,DT,TO,to,1.0,1,on,0.0
26,0.0,0.0,,,a,0.0,PC,0,DT,NN,IN,on,1.0,1,a,0.0
27,0.0,1.0,,NN,PC,0.0,,0,NN,,DT,a,0.0,1,PC,0.0
0,0.0,0.0,,,Pairing,0.0,it,1,VBG,PRP,,,0.0,1,Pairing,1.0
1,0.0,1.0,,PRP,it,0.0,with,0,PRP,IN,VBG,Pairing,1.0,3,it,0.0
2,0.0,0.0,,,with,0.0,an,0,IN,DT,PRP,it,1.0,1,with,1.0
3,0.0,0.0,,,an,0.0,iPhone,0,DT,NN,IN,with,1.0,1,an,0.0
4,0.0,1.0,,NN,iPhone,1.0,is,0,NN,VBZ,DT,an,0.0,1,iPhone,1.0
5,0.0,0.0,,,be,0.0,a,0,VBZ,DT,NN,iPhone,1.0,2,is,0.0
6,0.0,0.0,,,a,0.0,pure,0,DT,JJ,VBZ,is,1.0,2,a,0.0
7,0.0,0.0,,,pure,0.0,pleasure,0,JJ,NN,DT,a,0.0,1,pure,1.0
8,0.0,1.0,,NN,pleasure,0.0,talk,0,NN,NN,JJ,pure,0.0,1,pleasure,1.0
9,0.0,0.0,,,talk,0.0,about,0,NN,IN,NN,pleasure,0.0,1,talk,1.0
10,0.0,0.0,,,about,0.0,painless,0,IN,NN,NN,talk,1.0,1,about,1.0
11,0.0,0.0,,,painless,0.0,syncing,0,NN,VBG,IN,about,0.0,1,painless,1.0
12,0.0,1.0,,VBG,sync,0.0,used,0,VBG,VBN,NN,painless,0.0,1,syncing,1.0
13,0.0,0.0,,,use,0.0,to,0,VBN,TO,VBG,syncing,0.0,1,used,1.0
14,0.0,0.0,,,to,0.0,take,0,TO,VB,VBN,used,1.0,1,to,0.0
15,0.0,0.0,,,take,0.0,me,0,VB,PRP,TO,to,0.0,1,take,1.0
16,0.0,1.0,,PRP,me,0.0,forever,0,PRP,RB,VB,take,1.0,1,me,0.0
17,0.0,0.0,,,forever,0.0,now,0,RB,RB,PRP,me,0.0,1,forever,1.0
18,0.0,0.0,,,now,0.0,it,0,RB,PRP,RB,forever,1.0,1,now,0.0
19,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,RB,now,1.0,3,it,0.0
20,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
21,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
22,0.0,0.0,,,be,0.0,a,0,VBZ,DT,PRP,it,1.0,2,is,0.0
23,0.0,0.0,,,a,0.0,snap,0,DT,NN,VBZ,is,1.0,2,a,0.0
24,0.0,1.0,,NN,snap,0.0,,0,NN,,DT,a,0.0,1,snap,1.0
0,0.0,1.0,,PRP,I,0.0,shopped,1,PRP,VBD,,,0.0,1,I,0.0
1,0.0,0.0,,,shop,0.0,around,0,VBD,IN,PRP,I,0.0,1,shopped,1.0
2,0.0,0.0,,,around,0.0,before,0,IN,IN,VBD,shopped,0.0,1,around,1.0
3,0.0,0.0,,,before,0.0,buying,0,IN,NN,IN,around,1.0,1,before,1.0
4,0.0,0.0,,,buying,0.0,,0,NN,,IN,before,0.0,1,buying,1.0
0,0.0,1.0,,PRP,I,0.0,also,1,PRP,RB,,,0.0,1,I,0.0
1,0.0,0.0,,,also,0.0,got,0,RB,VBD,PRP,I,0.0,1,also,1.0
2,0.0,0.0,,,get,0.0,the,0,VBD,DT,RB,also,0.0,1,got,0.0
3,0.0,1.0,,DT,the,0.0,added,0,DT,JJ,VBD,got,1.0,1,the,0.0
4,0.0,0.0,,,add,0.0,bonus,0,JJ,NN,DT,the,0.0,1,added,1.0
5,0.0,1.0,,NN,bonus,0.0,of,0,NN,IN,JJ,added,0.0,1,bonus,1.0
6,0.0,0.0,,,of,0.0,a,0,IN,DT,NN,bonus,1.0,1,of,0.0
7,0.0,0.0,,,a,0.0,30,0,DT,CD,IN,of,1.0,1,a,0.0
8,0.0,0.0,,,30,0.0,HD,1,CD,NNP,DT,a,0.0,1,30,0.0
9,0.0,1.0,,NNP,HD,0.0,Monitor,0,NNP,NNP,CD,30,0.0,1,HD,0.0
10,0.0,1.0,,NNP,Monitor,0.0,which,1,NNP,WDT,NNP,HD,0.0,1,Monitor,1.0
11,0.0,0.0,,,which,0.0,really,0,WDT,RB,NNP,Monitor,1.0,1,which,1.0
12,0.0,0.0,,,really,0.0,helps,0,RB,VBZ,WDT,which,0.0,1,really,1.0
13,0.0,0.0,,,help,0.0,to,0,VBZ,TO,RB,really,0.0,1,helps,1.0
14,0.0,0.0,,,to,0.0,extend,0,TO,VB,VBZ,helps,1.0,1,to,0.0
15,0.0,0.0,,,extend,0.0,my,0,VB,PRP$,TO,to,0.0,1,extend,1.0
16,0.0,0.0,,,my,0.0,screen,0,PRP$,NN,VB,extend,1.0,2,my,0.0
17,0.0,1.0,,NN,screen,0.0,and,0,NN,CC,PRP$,my,0.0,1,screen,1.0
18,0.0,0.0,,,and,0.0,keep,0,CC,VB,NN,screen,1.0,1,and,0.0
19,0.0,0.0,,,keep,0.0,my,0,VB,PRP$,CC,and,0.0,1,keep,1.0
20,0.0,0.0,,,my,0.0,eyes,0,PRP$,NNS,VB,keep,1.0,2,my,0.0
21,0.0,1.0,,NNS,eye,0.0,fresh,0,NNS,JJ,PRP$,my,0.0,1,eyes,1.0
22,0.0,0.0,,,fresh,0.0,,0,JJ,,NNS,eyes,0.0,1,fresh,1.0
0,0.0,0.0,,,Would,0.0,do,1,MD,VB,,,0.0,1,Would,1.0
1,0.0,0.0,,,do,0.0,business,0,VB,NN,MD,Would,1.0,1,do,0.0
2,0.0,1.0,,NN,business,0.0,again,0,NN,RB,VB,do,0.0,1,business,1.0
3,0.0,0.0,,,again,0.0,,0,RB,,NN,business,1.0,1,again,1.0
0,0.0,0.0,,,The,0.0,machine,1,DT,NN,,,0.0,1,The,0.0
1,0.0,1.0,,NN,machine,0.0,is,0,NN,VBZ,DT,The,0.0,1,machine,1.0
2,0.0,0.0,,,be,0.0,slow,0,VBZ,JJ,NN,machine,1.0,1,is,0.0
3,0.0,0.0,,,slow,0.0,to,0,JJ,TO,VBZ,is,0.0,1,slow,1.0
4,0.0,0.0,,,to,0.0,boot,0,TO,VB,JJ,slow,1.0,1,to,0.0
5,0.0,1.0,,VB,boot,0.0,up,0,VB,RP,TO,to,0.0,1,boot,1.0
6,0.0,0.0,,,up,0.0,and,0,RP,CC,VB,boot,1.0,1,up,0.0
7,0.0,0.0,,,and,0.0,occasionally,0,CC,RB,RP,up,1.0,1,and,0.0
8,0.0,0.0,,,occasionally,0.0,crashes,0,RB,NNS,CC,and,0.0,1,occasionally,1.0
9,0.0,1.0,,NNS,crashes,0.0,completely,0,NNS,RB,RB,occasionally,0.0,1,crashes,1.0
10,0.0,0.0,,,completely,0.0,,0,RB,,NNS,crashes,0.0,1,completely,1.0
0,0.0,0.0,,,After,0.0,paying,1,IN,VBG,,,0.0,1,After,1.0
1,0.0,0.0,,,pay,0.0,several,0,VBG,JJ,IN,After,0.0,1,paying,1.0
2,0.0,0.0,,,several,0.0,hundred,0,JJ,CD,VBG,paying,0.0,1,several,1.0
3,0.0,0.0,,,hundred,0.0,dollars,0,CD,NNS,JJ,several,0.0,1,hundred,1.0
4,0.0,1.0,,NNS,dollars,0.0,for,0,NNS,IN,CD,hundred,0.0,1,dollars,1.0
5,0.0,0.0,,,for,0.0,this,0,IN,DT,NNS,dollars,1.0,1,for,0.0
6,0.0,1.0,,DT,this,0.0,service,0,DT,NN,IN,for,1.0,1,this,1.0
7,0.0,1.0,,NN,service,0.0,it,0,NN,PRP,DT,this,0.0,1,service,1.0
8,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,NN,service,1.0,1,it,0.0
9,0.0,0.0,,,be,0.0,frustrating,0,VBZ,VBG,PRP,it,1.0,1,is,0.0
10,0.0,0.0,,,frustrate,0.0,that,0,VBG,IN,VBZ,is,0.0,1,frustrating,1.0
11,0.0,1.0,,IN,that,0.0,you,0,IN,PRP,VBG,frustrating,1.0,1,that,1.0
12,0.0,1.0,,PRP,you,0.0,can,0,PRP,MD,IN,that,1.0,1,you,0.0
13,0.0,0.0,,,can,0.0,not,0,MD,RB,PRP,you,1.0,1,can,0.0
14,0.0,0.0,,,not,0.0,get,0,RB,VB,MD,can,1.0,1,not,0.0
15,0.0,0.0,,,get,0.0,help,0,VB,NN,RB,not,0.0,1,get,0.0
16,0.0,1.0,,NN,help,0.0,after,0,NN,IN,VB,get,0.0,1,help,1.0
17,0.0,0.0,,,after,0.0,hours,0,IN,NNS,NN,help,1.0,1,after,1.0
18,0.0,1.0,,NNS,hour,0.0,,0,NNS,,IN,after,0.0,1,hours,1.0
0,0.0,1.0,,PRP,I,0.0,have,1,PRP,VBP,,,0.0,1,I,0.0
1,0.0,0.0,,,have,0.0,had,0,VBP,VBD,PRP,I,1.0,1,have,1.0
2,0.0,0.0,,,have,0.0,the,0,VBD,DT,VBP,have,1.0,1,had,0.0
3,0.0,1.0,,DT,the,0.0,luxury,0,DT,NN,VBD,had,1.0,1,the,0.0
4,0.0,1.0,,NN,luxury,0.0,sarcasm,0,NN,NN,DT,the,0.0,1,luxury,1.0
5,0.0,1.0,,NN,sarcasm,0.0,of,0,NN,IN,NN,luxury,0.0,1,sarcasm,1.0
6,0.0,0.0,,,of,0.0,owning,0,IN,VBG,NN,sarcasm,1.0,2,of,0.0
7,0.0,0.0,,,own,0.0,2,0,VBG,CD,IN,of,0.0,1,owning,1.0
8,0.0,1.0,,CD,2,0.0,of,1,CD,IN,VBG,owning,0.0,1,2,0.0
9,0.0,0.0,,,of,0.0,these,0,IN,DT,CD,2,1.0,2,of,0.0
10,0.0,1.0,,DT,these,0.0,laptops,0,DT,NNS,IN,of,1.0,1,these,1.0
11,0.0,1.0,,NNS,laptops,0.0,,0,NNS,,DT,these,0.0,1,laptops,1.0
0,0.0,0.0,,,What,0.0,a,1,WP,DT,,,0.0,1,What,1.0
1,0.0,0.0,,,a,0.0,waste,0,DT,NN,WP,What,1.0,1,a,0.0
2,0.0,1.0,,NN,waste,0.0,,0,NN,,DT,a,0.0,1,waste,1.0
0,0.0,1.0,,PRP,It,0.0,was,1,PRP,VBD,,,0.0,1,It,0.0
1,0.0,0.0,,,be,0.0,a,0,VBD,DT,PRP,It,1.0,1,was,0.0
2,0.0,0.0,,,a,0.0,total,0,DT,JJ,VBD,was,1.0,1,a,0.0
3,0.0,0.0,,,total,0.0,Dhell,0,JJ,NNP,DT,a,0.0,1,total,1.0
4,0.0,0.0,,,Dhell,1.0,experience,1,NNP,NN,JJ,total,0.0,1,Dhell,1.0
5,0.0,1.0,,NN,experience,0.0,that,0,NN,IN,NNP,Dhell,0.0,1,experience,1.0
6,0.0,1.0,,IN,that,0.0,I,0,IN,PRP,NN,experience,1.0,1,that,1.0
7,0.0,1.0,,PRP,I,0.0,will,1,PRP,MD,IN,that,0.0,1,I,0.0
8,0.0,0.0,,,will,0.0,never,0,MD,RB,PRP,I,1.0,1,will,1.0
9,0.0,0.0,,,never,0.0,repeat,0,RB,VB,MD,will,0.0,1,never,1.0
10,0.0,0.0,,,repeat,0.0,,0,VB,,RB,never,0.0,1,repeat,1.0
0,0.0,1.0,,EX,There,0.0,are,1,EX,VBP,,,0.0,1,There,1.0
1,0.0,0.0,,,be,0.0,a,0,VBP,DT,EX,There,1.0,1,are,0.0
2,0.0,0.0,,,a,0.0,few,0,DT,JJ,VBP,are,1.0,1,a,0.0
3,0.0,0.0,,,few,0.0,flaws,0,JJ,NNS,DT,a,1.0,1,few,0.0
4,0.0,1.0,,NNS,flaw,0.0,as,0,NNS,RB,JJ,few,0.0,1,flaws,1.0
5,0.0,0.0,,,as,0.0,well,0,RB,RB,NNS,flaws,1.0,1,as,0.0
6,0.0,0.0,,,well,0.0,that,0,RB,IN,RB,as,0.0,1,well,1.0
7,0.0,1.0,,IN,that,0.0,I,0,IN,PRP,RB,well,1.0,1,that,1.0
8,0.0,1.0,,PRP,I,0.0,noticed,1,PRP,VBD,IN,that,0.0,1,I,0.0
9,0.0,0.0,,,notice,0.0,,0,VBD,,PRP,I,0.0,1,noticed,1.0
0,0.0,0.0,,,Completely,0.0,worth,1,RB,JJ,,,0.0,1,Completely,1.0
1,0.0,0.0,,,worth,0.0,every,0,JJ,DT,RB,Completely,0.0,1,worth,1.0
2,0.0,0.0,,,every,0.0,single,0,DT,JJ,JJ,worth,0.0,1,every,1.0
3,0.0,0.0,,,single,0.0,penny,0,JJ,NN,DT,every,0.0,1,single,1.0
4,0.0,1.0,,NN,penny,0.0,dime,0,NN,NN,JJ,single,0.0,1,penny,1.0
5,0.0,1.0,,NN,dime,0.0,and,0,NN,CC,NN,penny,0.0,1,dime,1.0
6,0.0,0.0,,,and,0.0,nickel,0,CC,NN,NN,dime,1.0,1,and,0.0
7,0.0,1.0,,NN,nickel,0.0,,0,NN,,CC,and,0.0,1,nickel,1.0
0,0.0,1.0,,PRP,I,0.0,tried,1,PRP,VBD,,,0.0,2,I,0.0
1,0.0,0.0,,,try,0.0,to,0,VBD,TO,PRP,I,0.0,1,tried,1.0
2,0.0,0.0,,,to,0.0,upgrade,0,TO,VB,VBD,tried,1.0,2,to,0.0
3,0.0,0.0,,,upgrade,0.0,it,0,VB,PRP,TO,to,0.0,1,upgrade,1.0
4,0.0,1.0,,PRP,it,0.0,to,0,PRP,TO,VB,upgrade,1.0,1,it,0.0
5,0.0,0.0,,,to,0.0,a,0,TO,DT,PRP,it,1.0,2,to,0.0
6,0.0,0.0,,,a,0.0,newer,0,DT,JJR,TO,to,1.0,2,a,0.0
7,0.0,0.0,,,new,0.0,version,0,JJR,NN,DT,a,0.0,1,newer,1.0
8,0.0,1.0,,NN,version,0.0,a,0,NN,DT,JJR,newer,0.0,1,version,1.0
9,0.0,0.0,,,a,0.0,couple,0,DT,NN,NN,version,1.0,2,a,0.0
10,0.0,1.0,,NN,couple,0.0,of,0,NN,IN,DT,a,0.0,1,couple,1.0
11,0.0,0.0,,,of,0.0,months,0,IN,NNS,NN,couple,1.0,1,of,0.0
12,0.0,1.0,,NNS,month,0.0,ago,0,NNS,IN,IN,of,0.0,1,months,1.0
13,0.0,0.0,,,ago,0.0,and,0,IN,CC,NNS,months,0.0,1,ago,0.0
14,0.0,0.0,,,and,0.0,I,0,CC,PRP,IN,ago,1.0,1,and,0.0
15,0.0,1.0,,PRP,I,0.0,still,1,PRP,RB,CC,and,0.0,2,I,0.0
16,0.0,0.0,,,still,0.0,have,0,RB,VBP,PRP,I,0.0,1,still,1.0
17,0.0,0.0,,,have,0.0,the,0,VBP,DT,RB,still,1.0,1,have,1.0
18,0.0,1.0,,DT,the,0.0,same,0,DT,JJ,VBP,have,1.0,1,the,0.0
19,0.0,0.0,,,same,0.0,problem,0,JJ,NN,DT,the,1.0,1,same,1.0
20,0.0,1.0,,NN,problem,0.0,,0,NN,,JJ,same,0.0,1,problem,1.0
0,0.0,1.0,,PRP,I,0.0,did,1,PRP,VBD,,,0.0,1,I,0.0
1,0.0,0.0,,,do,0.0,have,0,VBD,VB,PRP,I,1.0,1,did,0.0
2,0.0,0.0,,,have,0.0,to,0,VB,TO,VBD,did,1.0,1,have,1.0
3,0.0,0.0,,,to,0.0,replace,0,TO,VB,VB,have,1.0,1,to,0.0
4,0.0,0.0,,,replace,0.0,the,0,VB,DT,TO,to,0.0,1,replace,1.0
5,0.0,1.0,,DT,the,0.0,battery,0,DT,NN,VB,replace,1.0,1,the,0.0
6,0.0,1.0,,NN,battery,0.0,once,0,NN,RB,DT,the,0.0,1,battery,1.0
7,0.0,0.0,,,once,0.0,but,0,RB,CC,NN,battery,1.0,1,once,1.0
8,0.0,0.0,,,but,0.0,that,0,CC,DT,RB,once,1.0,1,but,0.0
9,0.0,1.0,,DT,that,0.0,was,0,DT,VBD,CC,but,1.0,1,that,1.0
10,0.0,0.0,,,be,0.0,only,0,VBD,RB,DT,that,1.0,1,was,0.0
11,0.0,0.0,,,only,0.0,a,0,RB,DT,VBD,was,1.0,1,only,1.0
12,0.0,0.0,,,a,0.0,couple,0,DT,JJ,RB,only,1.0,1,a,0.0
13,0.0,1.0,,JJ,couple,0.0,months,0,JJ,NNS,DT,a,0.0,1,couple,1.0
14,0.0,1.0,,NNS,months,0.0,ago,0,NNS,RB,JJ,couple,0.0,1,months,1.0
15,0.0,0.0,,,ago,0.0,and,0,RB,CC,NNS,months,0.0,1,ago,0.0
16,0.0,0.0,,,and,0.0,it,0,CC,PRP,RB,ago,1.0,1,and,0.0
17,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,CC,and,1.0,2,it,0.0
18,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
19,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,2,it,0.0
20,0.0,0.0,,,be,0.0,been,0,VBZ,VBN,PRP,it,1.0,1,is,0.0
21,0.0,0.0,,,be,0.0,working,0,VBN,VBG,VBZ,is,1.0,1,been,1.0
22,0.0,0.0,,,work,0.0,perfect,0,VBG,JJ,VBN,been,0.0,1,working,1.0
23,0.0,0.0,,,perfect,0.0,ever,0,JJ,RB,VBG,working,0.0,1,perfect,1.0
24,0.0,0.0,,,ever,0.0,since,0,RB,IN,JJ,perfect,0.0,1,ever,1.0
25,0.0,0.0,,,since,0.0,,0,IN,,RB,ever,0.0,1,since,1.0
0,0.0,0.0,,,In,0.0,the,1,IN,DT,,,0.0,1,In,0.0
1,0.0,1.0,,DT,the,0.0,past,0,DT,JJ,IN,In,1.0,1,the,0.0
2,0.0,0.0,,,past,0.0,four,0,JJ,CD,DT,the,0.0,1,past,1.0
3,0.0,0.0,,,four,0.0,years,0,CD,NNS,JJ,past,0.0,1,four,1.0
4,0.0,1.0,,NNS,years,0.0,I,0,NNS,PRP,CD,four,0.0,1,years,1.0
5,0.0,1.0,,PRP,I,0.0,have,1,PRP,VBP,NNS,years,0.0,2,I,0.0
6,0.0,0.0,,,have,0.0,had,0,VBP,VBD,PRP,I,1.0,2,have,1.0
7,0.0,0.0,,,have,0.0,it,0,VBD,PRP,VBP,have,1.0,1,had,0.0
8,0.0,1.0,,PRP,it,0.0,I,0,PRP,PRP,VBD,had,1.0,1,it,0.0
9,0.0,1.0,,PRP,I,0.0,have,1,PRP,VBP,PRP,it,0.0,2,I,0.0
10,0.0,0.0,,,have,0.0,never,0,VBP,RB,PRP,I,1.0,2,have,1.0
11,0.0,0.0,,,never,0.0,once,0,RB,RB,VBP,have,0.0,1,never,1.0
12,0.0,0.0,,,once,0.0,gotten,0,RB,VB,RB,never,1.0,1,once,1.0
13,0.0,0.0,,,gotten,0.0,a,0,VB,DT,RB,once,0.0,1,gotten,1.0
14,0.0,0.0,,,a,0.0,virus,0,DT,NN,VB,gotten,1.0,1,a,0.0
15,0.0,1.0,,NN,virus,0.0,,0,NN,,DT,a,0.0,1,virus,1.0
0,0.0,1.0,,PRP,I,0.0,love,1,PRP,VBP,,,0.0,1,I,0.0
1,0.0,1.0,,VBP,love,0.0,the,0,VBP,DT,PRP,I,0.0,1,love,1.0
2,0.0,1.0,,DT,the,0.0,operating,0,DT,NN,VBP,love,1.0,2,the,0.0
3,0.0,0.0,,,operating,0.0,system,0,NN,NN,DT,the,0.0,1,operating,1.0
4,0.0,1.0,,NN,system,0.0,and,0,NN,CC,NN,operating,0.0,1,system,1.0
5,0.0,0.0,,,and,0.0,the,0,CC,DT,NN,system,1.0,1,and,0.0
